iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_rate,num_samples,time_VF,VF_error_before,VF_error_after,eval_score
59,2.86822509765625,-582.6896443970038,35.88685471373593,-509.36578617833453,-693.562058926471,1.0610510168839153,0.05,0.08659934997558594,1.1415812969207764,0.025116673,0.047053993,-581.6537051407377,-0.08328136733954743,-2.411770781060979,0.0,10769,2.2485344409942627,0.002797443463693263,0.002661629023881751,-524.5641102720705
60,3.023656129837036,-578.0552035284335,51.5126955669081,-194.69706505990365,-654.8503817673616,0.8845651164732589,0.05,0.0899050235748291,0.8928432464599609,0.025043232,0.099172406,-581.2938549795073,-0.08427400668893928,-2.4094477957705553,0.0,11079,2.059671401977539,0.017872762508680466,0.014205361111049641,-524.0123260575085
61,3.04801869392395,-588.5072290026261,35.94023142720391,-520.0532781167286,-716.7861204641457,1.0273437468785245,0.05,0.09912395477294922,0.9343142509460449,0.025345927,0.047384437,-582.0151923818191,-0.0859751528957031,-2.4407470709245302,0.0,11483,2.2852346897125244,0.003912802419699181,0.0024038818384560364,-525.5951897507626
62,3.2615807056427,-586.3667418789696,56.210763667272076,-149.4812026412896,-777.1756061942347,1.0699572944364701,0.05,0.06743097305297852,1.1105875968933105,0.024711192,0.0548334,-582.4503473315342,-0.08412586439532012,-2.430340533235802,0.0,11800,2.270494222640991,0.01774199843905373,0.01586629523173241,-525.4377675721153
63,3.366568088531494,-594.7134635447286,32.82064870827538,-520.8034541348242,-671.3183505366171,1.0848030070745116,0.05,0.02702808380126953,0.5738983154296875,0.024997571,0.0444531,-583.6766589528537,-0.08578077356161753,-2.4717588709374354,0.0,12579,2.163989782333374,0.005739262435458894,0.00443151282247451,-527.0360139024539
64,3.4071829319000244,-596.9912853104975,37.40569923944899,-517.6223797176951,-703.1685366687121,1.099095829062225,0.05,0.02363419532775879,0.5983333587646484,0.02501017,0.04707141,-585.0081215886181,-0.08567455967351088,-2.4833359140866453,0.0,12855,2.369743824005127,0.004657601786349195,0.0044020515050175735,-528.8721970147043
65,3.5067696571350098,-597.1718556593871,38.30299463241919,-490.93623676681995,-669.1752329764271,1.0867376930638488,0.05,0.029824495315551758,0.6120483875274658,0.025134405,0.047405414,-586.2244949956951,-0.08429817237642172,-2.4842569414466174,0.0,13252,2.4727649688720703,0.004020666228883669,0.0036307331983817053,-527.424417208587
66,3.607269048690796,-597.8907398931351,57.466939887819706,-143.45407106614854,-695.468864475424,1.2050187092269353,0.05,0.025064468383789062,0.6260426044464111,0.025324423,0.044082753,-587.391119485439,-0.08412296120469144,-2.487820913810301,0.0,13734,2.201495409011841,0.01825868932205646,0.01704746962234393,-529.3671849015471
67,4.036928653717041,-585.3533399488848,99.6971791091136,-111.62800164239862,-680.2747883448894,1.164969358290108,0.05,0.025221586227416992,0.702106237411499,0.025133856,0.049887504,-587.1873415317837,-0.08513123683557586,-2.425223761244153,0.0,14769,2.493901491165161,0.06213765168484204,0.052907990127069274,-528.9942527712756
68,3.5982229709625244,-604.9378961747514,39.08743000883978,-521.437725803739,-736.4440805667924,1.1247259550931905,0.05,0.02770686149597168,0.6171159744262695,0.025108617,0.044267174,-588.9623969960804,-0.086362423493029,-2.5233134481299584,0.0,14151,2.703221082687378,0.0142341010729197,0.0063510198838780466,-529.8174088484734
